0.020393,0.14187,0.078879,0.020506,0.12438,0.068249,0.020487,0.11025,0.068293,0.020504,0.097981,0.052046,0.020096,0.084764,0.04305,0.020051,0.07135,0.034157,0.020305,0.058486,0.03014,0.0205,0.047979,0.0203,0.020504,0.039902,0.017648,0.020509,0.031749,0.016465
0.020495,0.14214,0.078719,0.020608,0.12464,0.068087,0.02059,0.11054,0.06815,0.020607,0.098184,0.051908,0.020197,0.084927,0.04293,0.020152,0.071474,0.034057,0.020406,0.058603,0.030056,0.020602,0.048047,0.020233,0.020606,0.039963,0.017592,0.020611,0.031812,0.01642
0.020598,0.14242,0.078558,0.020711,0.1249,0.067925,0.020692,0.11083,0.068005,0.020709,0.098387,0.05177,0.020298,0.085089,0.042811,0.020253,0.071598,0.033956,0.020508,0.058719,0.029972,0.020705,0.048115,0.020167,0.020709,0.040024,0.017536,0.020714,0.031875,0.016375
0.0207,0.14269,0.078397,0.020815,0.12515,0.067763,0.020796,0.11111,0.06786,0.020813,0.098588,0.051631,0.020399,0.08525,0.042691,0.020354,0.071721,0.033856,0.020611,0.058835,0.029888,0.020808,0.048183,0.0201,0.020812,0.040085,0.01748,0.020817,0.031938,0.01633
0.020804,0.14296,0.078236,0.020918,0.1254,0.0676,0.020899,0.1114,0.067714,0.020917,0.098789,0.051492,0.020501,0.08541,0.042571,0.020456,0.071843,0.033755,0.020714,0.05895,0.029804,0.020912,0.04825,0.020034,0.020916,0.040145,0.017424,0.020921,0.032,0.016285
0.020908,0.14323,0.078075,0.021023,0.12566,0.067437,0.021004,0.11168,0.067567,0.021021,0.098988,0.051353,0.020604,0.085569,0.042451,0.020558,0.071964,0.033654,0.020817,0.059064,0.029719,0.021017,0.048316,0.019967,0.02102,0.040204,0.017368,0.021025,0.032062,0.01624
0.021012,0.1435,0.077914,0.021128,0.12591,0.067273,0.021108,0.11196,0.067419,0.021126,0.099186,0.051213,0.020707,0.085727,0.042331,0.020661,0.072085,0.033553,0.020921,0.059178,0.029635,0.021121,0.048382,0.019901,0.021125,0.040264,0.017312,0.02113,0.032124,0.016195
0.021117,0.14377,0.077753,0.021233,0.12615,0.06711,0.021214,0.11224,0.067271,0.021231,0.099382,0.051073,0.02081,0.085884,0.042211,0.020764,0.072205,0.033453,0.021026,0.059291,0.02955,0.021227,0.048448,0.019835,0.02123,0.040323,0.017256,0.021236,0.032185,0.01615
0.021222,0.14404,0.077592,0.021339,0.1264,0.066946,0.02132,0.11252,0.067122,0.021337,0.099578,0.050933,0.020915,0.08604,0.04209,0.020868,0.072323,0.033352,0.021131,0.059403,0.029465,0.021333,0.048513,0.019768,0.021336,0.040381,0.0172,0.021342,0.032245,0.016104
0.021328,0.1443,0.07743,0.021445,0.12665,0.066782,0.021426,0.1128,0.066972,0.021444,0.099772,0.050793,0.021019,0.086195,0.041969,0.020973,0.072442,0.033251,0.021236,0.059515,0.02938,0.021439,0.048577,0.019702,0.021443,0.040439,0.017144,0.021448,0.032306,0.016059
0.021435,0.14456,0.077269,0.021552,0.12689,0.066617,0.021533,0.11307,0.066822,0.02155,0.099965,0.050652,0.021124,0.086349,0.041848,0.021078,0.072559,0.03315,0.021342,0.059626,0.029295,0.021546,0.048641,0.019636,0.02155,0.040497,0.017089,0.021555,0.032366,0.016013
0.021542,0.14482,0.077107,0.02166,0.12713,0.066452,0.02164,0.11335,0.06667,0.021658,0.10016,0.050511,0.02123,0.086502,0.041727,0.021183,0.072676,0.033049,0.021449,0.059736,0.02921,0.021654,0.048705,0.01957,0.021657,0.040554,0.017033,0.021663,0.032425,0.015968
0.021649,0.14508,0.076946,0.021768,0.12738,0.066288,0.021748,0.11362,0.066518,0.021766,0.10035,0.050369,0.021336,0.086654,0.041606,0.021289,0.072791,0.032948,0.021556,0.059845,0.029124,0.021762,0.048768,0.019504,0.021765,0.040611,0.016977,0.021771,0.032485,0.015922
0.021757,0.14534,0.076785,0.021877,0.12762,0.066122,0.021857,0.11389,0.066366,0.021875,0.10054,0.050228,0.021443,0.086805,0.041485,0.021396,0.072906,0.032847,0.021664,0.059954,0.029039,0.02187,0.048831,0.019438,0.021874,0.040667,0.016921,0.021879,0.032543,0.015876
0.021866,0.1456,0.076623,0.021986,0.12785,0.065957,0.021966,0.11416,0.066213,0.021984,0.10073,0.050086,0.02155,0.086955,0.041364,0.021503,0.07302,0.032745,0.021772,0.060062,0.028953,0.021979,0.048893,0.019372,0.021983,0.040723,0.016866,0.021988,0.032602,0.015831
0.021975,0.14586,0.076462,0.022095,0.12809,0.065792,0.022075,0.11443,0.066059,0.022093,0.10091,0.049944,0.021658,0.087105,0.041242,0.02161,0.073134,0.032644,0.021881,0.06017,0.028867,0.022089,0.048955,0.019306,0.022093,0.040779,0.01681,0.022098,0.03266,0.015785
0.022085,0.14611,0.076301,0.022206,0.12833,0.065626,0.022186,0.1147,0.065904,0.022204,0.1011,0.049802,0.021766,0.087253,0.041121,0.021719,0.073247,0.032543,0.02199,0.060276,0.028781,0.022199,0.049016,0.01924,0.022203,0.040834,0.016754,0.022208,0.032718,0.015739
0.022195,0.14636,0.076139,0.022316,0.12856,0.06546,0.022296,0.11496,0.065749,0.022314,0.10128,0.049659,0.021875,0.0874,0.040999,0.021827,0.073358,0.032442,0.0221,0.060382,0.028695,0.02231,0.049077,0.019175,0.022313,0.040889,0.016699,0.022319,0.032775,0.015693
0.022306,0.14661,0.075978,0.022428,0.12879,0.065294,0.022407,0.11523,0.065593,0.022426,0.10147,0.049517,0.021985,0.087546,0.040878,0.021937,0.07347,0.032341,0.02221,0.060488,0.028609,0.022421,0.049138,0.019109,0.022425,0.040943,0.016643,0.02243,0.032832,0.015647
0.022417,0.14686,0.075817,0.02254,0.12902,0.065128,0.022519,0.11549,0.065437,0.022538,0.10165,0.049374,0.022095,0.087692,0.040756,0.022046,0.07358,0.03224,0.022321,0.060593,0.028523,0.022533,0.049198,0.019043,0.022537,0.040997,0.016587,0.022542,0.032889,0.015601
0.022529,0.14711,0.075656,0.022652,0.12925,0.064961,0.022632,0.11575,0.06528,0.02265,0.10183,0.049231,0.022205,0.087836,0.040634,0.022157,0.073689,0.032139,0.022433,0.060697,0.028437,0.022645,0.049257,0.018978,0.022649,0.041051,0.016532,0.022655,0.032945,0.015555
0.022642,0.14735,0.075496,0.022765,0.12948,0.064795,0.022745,0.11601,0.065123,0.022763,0.10201,0.049088,0.022316,0.087979,0.040512,0.022267,0.073798,0.032038,0.022545,0.0608,0.028351,0.022758,0.049316,0.018913,0.022762,0.041104,0.016477,0.022768,0.033001,0.015509
0.022755,0.1476,0.075335,0.022879,0.12971,0.064629,0.022858,0.11627,0.064965,0.022877,0.10219,0.048945,0.022428,0.088122,0.04039,0.022379,0.073906,0.031937,0.022657,0.060903,0.028264,0.022872,0.049375,0.018847,0.022876,0.041157,0.016421,0.022881,0.033057,0.015463
0.022868,0.14784,0.075174,0.022993,0.12994,0.064462,0.022972,0.11653,0.064807,0.022991,0.10237,0.048801,0.02254,0.088263,0.040269,0.022491,0.074013,0.031836,0.022771,0.061005,0.028178,0.022986,0.049433,0.018782,0.02299,0.041209,0.016366,0.022996,0.033112,0.015417
0.022982,0.14808,0.075014,0.023107,0.13016,0.064295,0.023087,0.11678,0.064648,0.023105,0.10255,0.048658,0.022653,0.088403,0.040147,0.022603,0.07412,0.031735,0.022884,0.061106,0.028091,0.023101,0.049491,0.018717,0.023104,0.041261,0.016311,0.02311,0.033167,0.015371
0.023097,0.14833,0.074854,0.023223,0.13038,0.064129,0.023202,0.11704,0.064488,0.023221,0.10272,0.048514,0.022766,0.088543,0.040025,0.022717,0.074226,0.031634,0.022999,0.061206,0.028005,0.023216,0.049548,0.018652,0.02322,0.041313,0.016255,0.023226,0.033221,0.015324
0.023212,0.14856,0.074694,0.023338,0.1306,0.063962,0.023318,0.11729,0.064328,0.023336,0.1029,0.04837,0.02288,0.088681,0.039903,0.02283,0.074331,0.031533,0.023114,0.061306,0.027918,0.023332,0.049605,0.018587,0.023336,0.041364,0.0162,0.023341,0.033275,0.015278
0.023328,0.1488,0.074534,0.023455,0.13082,0.063795,0.023434,0.11754,0.064168,0.023453,0.10307,0.048227,0.022995,0.088819,0.039781,0.022945,0.074435,0.031433,0.023229,0.061406,0.027832,0.023448,0.049662,0.018522,0.023452,0.041415,0.016145,0.023458,0.033329,0.015232
0.023445,0.14904,0.074374,0.023572,0.13104,0.063628,0.023551,0.11779,0.064007,0.02357,0.10324,0.048083,0.02311,0.088956,0.039659,0.023059,0.074538,0.031332,0.023345,0.061504,0.027745,0.023565,0.049718,0.018457,0.023569,0.041465,0.01609,0.023575,0.033382,0.015186
0.023562,0.14927,0.074215,0.02369,0.13126,0.063461,0.023668,0.11804,0.063845,0.023687,0.10341,0.047939,0.023225,0.089092,0.039537,0.023175,0.074641,0.031231,0.023462,0.061602,0.027658,0.023683,0.049773,0.018393,0.023687,0.041516,0.016035,0.023692,0.033435,0.015139
0.02368,0.14951,0.074056,0.023808,0.13147,0.063294,0.023786,0.11829,0.063684,0.023806,0.10358,0.047794,0.023342,0.089226,0.039415,0.023291,0.074743,0.031131,0.023579,0.0617,0.027572,0.023801,0.049828,0.018328,0.023805,0.041565,0.015981,0.023811,0.033488,0.015093
0.023798,0.14974,0.073897,0.023926,0.13169,0.063127,0.023905,0.11853,0.063521,0.023924,0.10375,0.04765,0.023458,0.08936,0.039293,0.023407,0.074845,0.03103,0.023697,0.061796,0.027485,0.02392,0.049883,0.018264,0.023923,0.041615,0.015926,0.023929,0.03354,0.015047
0.023917,0.14997,0.073738,0.024046,0.1319,0.062961,0.024024,0.11878,0.063359,0.024044,0.10392,0.047506,0.023576,0.089493,0.039171,0.023524,0.074945,0.03093,0.023815,0.061892,0.027398,0.024039,0.049938,0.0182,0.024043,0.041664,0.015871,0.024049,0.033592,0.015001
0.024036,0.1502,0.07358,0.024166,0.13211,0.062794,0.024144,0.11902,0.063196,0.024164,0.10409,0.047362,0.023694,0.089625,0.039049,0.023642,0.075045,0.03083,0.023934,0.061988,0.027311,0.024159,0.049991,0.018136,0.024163,0.041712,0.015816,0.024169,0.033644,0.014954
0.024156,0.15042,0.073422,0.024286,0.13232,0.062627,0.024265,0.11926,0.063032,0.024284,0.10425,0.047217,0.023812,0.089756,0.038927,0.02376,0.075144,0.030729,0.024054,0.062082,0.027225,0.024279,0.050045,0.018071,0.024283,0.041761,0.015762,0.024289,0.033695,0.014908
0.024277,0.15065,0.073264,0.024407,0.13253,0.06246,0.024386,0.1195,0.062869,0.024405,0.10442,0.047073,0.023931,0.089886,0.038805,0.023879,0.075242,0.030629,0.024174,0.062176,0.027138,0.0244,0.050098,0.018008,0.024404,0.041808,0.015707,0.02441,0.033746,0.014862
0.024398,0.15087,0.073107,0.024529,0.13274,0.062294,0.024507,0.11974,0.062705,0.024527,0.10458,0.046929,0.024051,0.090016,0.038684,0.023999,0.07534,0.030529,0.024295,0.06227,0.027051,0.024522,0.050151,0.017944,0.024526,0.041856,0.015653,0.024532,0.033796,0.014816
0.02452,0.1511,0.072949,0.024652,0.13294,0.062127,0.02463,0.11998,0.06254,0.024649,0.10474,0.046784,0.024171,0.090144,0.038562,0.024119,0.075437,0.030429,0.024416,0.062362,0.026964,0.024644,0.050203,0.01788,0.024649,0.041903,0.015599,0.024655,0.033846,0.014769
0.024642,0.15132,0.072793,0.024775,0.13315,0.061961,0.024753,0.12022,0.062375,0.024772,0.1049,0.04664,0.024292,0.090271,0.03844,0.02424,0.075533,0.03033,0.024538,0.062454,0.026878,0.024767,0.050255,0.017816,0.024771,0.04195,0.015545,0.024778,0.033896,0.014723
0.024765,0.15154,0.072636,0.024898,0.13335,0.061794,0.024876,0.12045,0.06221,0.024896,0.10506,0.046496,0.024414,0.090398,0.038319,0.024361,0.075629,0.03023,0.02466,0.062546,0.026791,0.024891,0.050306,0.017753,0.024895,0.041996,0.015491,0.024901,0.033946,0.014677
0.024889,0.15176,0.07248,0.025022,0.13355,0.061628,0.025,0.12068,0.062045,0.02502,0.10522,0.046351,0.024536,0.090523,0.038198,0.024483,0.075723,0.03013,0.024784,0.062637,0.026704,0.025015,0.050357,0.01769,0.025019,0.042043,0.015437,0.025025,0.033995,0.014631
0.025013,0.15198,0.072324,0.025147,0.13375,0.061462,0.025125,0.12092,0.061879,0.025145,0.10538,0.046207,0.024659,0.090648,0.038076,0.024605,0.075817,0.030031,0.024907,0.062727,0.026618,0.02514,0.050408,0.017627,0.025144,0.042088,0.015383,0.02515,0.034043,0.014585
0.025138,0.15219,0.072169,0.025273,0.13395,0.061296,0.02525,0.12115,0.061713,0.02527,0.10554,0.046063,0.024782,0.090772,0.037955,0.024728,0.075911,0.029932,0.025032,0.062816,0.026531,0.025265,0.050458,0.017564,0.025269,0.042134,0.015329,0.025276,0.034092,0.014538
0.025263,0.15241,0.072014,0.025399,0.13415,0.06113,0.025376,0.12137,0.061547,0.025397,0.10569,0.045918,0.024906,0.090895,0.037834,0.024852,0.076004,0.029833,0.025157,0.062905,0.026444,0.025391,0.050508,0.017501,0.025396,0.042179,0.015275,0.025402,0.03414,0.014492
0.025389,0.15262,0.071859,0.025525,0.13435,0.060964,0.025503,0.1216,0.061381,0.025523,0.10585,0.045774,0.025031,0.091017,0.037713,0.024977,0.076096,0.029734,0.025283,0.062993,0.026358,0.025518,0.050557,0.017438,0.025522,0.042223,0.015222,0.025529,0.034188,0.014446
0.025516,0.15283,0.071705,0.025653,0.13454,0.060798,0.02563,0.12183,0.061214,0.025651,0.106,0.04563,0.025156,0.091138,0.037592,0.025102,0.076187,0.029635,0.025409,0.063081,0.026271,0.025645,0.050606,0.017375,0.02565,0.042268,0.015168,0.025656,0.034235,0.0144
0.025644,0.15305,0.071551,0.025781,0.13474,0.060633,0.025758,0.12205,0.061047,0.025779,0.10615,0.045486,0.025282,0.091258,0.037471,0.025227,0.076277,0.029536,0.025536,0.063168,0.026185,0.025773,0.050655,0.017313,0.025778,0.042312,0.015115,0.025784,0.034282,0.014354
0.025772,0.15326,0.071398,0.025909,0.13493,0.060468,0.025887,0.12228,0.06088,0.025907,0.1063,0.045342,0.025408,0.091377,0.03735,0.025353,0.076367,0.029438,0.025663,0.063254,0.026099,0.025902,0.050703,0.017251,0.025906,0.042355,0.015061,0.025912,0.034329,0.014308
0.0259,0.15346,0.071245,0.026039,0.13512,0.060302,0.026016,0.1225,0.060713,0.026036,0.10645,0.045198,0.025535,0.091496,0.03723,0.02548,0.076457,0.029339,0.025792,0.06334,0.026012,0.026031,0.050751,0.017188,0.026035,0.042399,0.015008,0.026042,0.034375,0.014262
0.026029,0.15367,0.071092,0.026168,0.13531,0.060138,0.026145,0.12272,0.060545,0.026166,0.1066,0.045054,0.025663,0.091613,0.037109,0.025608,0.076545,0.029241,0.02592,0.063425,0.025926,0.026161,0.050798,0.017126,0.026165,0.042441,0.014955,0.026172,0.034421,0.014216
0.026159,0.15388,0.07094,0.026299,0.1355,0.059973,0.026276,0.12294,0.060378,0.026297,0.10675,0.04491,0.025791,0.09173,0.036989,0.025736,0.076633,0.029143,0.02605,0.063509,0.02584,0.026291,0.050845,0.017064,0.026296,0.042484,0.014902,0.026302,0.034467,0.01417
0.02629,0.15408,0.070789,0.02643,0.13569,0.059808,0.026407,0.12316,0.06021,0.026428,0.1069,0.044766,0.02592,0.091846,0.036869,0.025865,0.07672,0.029045,0.02618,0.063593,0.025754,0.026423,0.050892,0.017003,0.026427,0.042526,0.014849,0.026433,0.034512,0.014124
0.026421,0.15428,0.070638,0.026562,0.13587,0.059644,0.026539,0.12337,0.060042,0.02656,0.10704,0.044623,0.02605,0.091961,0.036749,0.025994,0.076807,0.028947,0.026311,0.063677,0.025668,0.026554,0.050938,0.016941,0.026559,0.042568,0.014797,0.026565,0.034557,0.014079
0.026553,0.15449,0.070487,0.026695,0.13606,0.05948,0.026671,0.12359,0.059873,0.026692,0.10719,0.044479,0.02618,0.092075,0.036629,0.026124,0.076892,0.02885,0.026442,0.063759,0.025582,0.026687,0.050984,0.01688,0.026691,0.04261,0.014744,0.026698,0.034602,0.014033
